order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD180323,ID0634784118,2019-08-18,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",3190,63.82,-37.813750399999996,144.9376603,0,3253.82,Winter,True,0.8361,i don't like it. it not working . i don't like it .,False
ORD045676,ID4418536072,2019-06-07,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",5695,70.32,-37.802072700000004,144.96336000000005,5,5480.57,Winter,False,1.8562,excellent this products is excellent i totally recommend it,True
ORD163841,ID3218293524,2019-07-30,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('iAssist Line', 2)]",14630,66.85,-37.802755,144.9473571,5,13965.35,Winter,True,1.1044,five stars great phone.,True
ORD103950,ID0227770471,2019-10-12,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('pearTV', 1)]",25400,106.83,-37.8008205,144.98520919999999,10,22966.83,Spring,True,1.3492,"great product my first smart phone and i love how easy it is to use! it has and does everything i wanted in a phone and the battery does well compared to other smart phones in my family. after seeing what it does, my mom wants one now!!",True
ORD109498,ID0103301615,2019-06-13,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('iAssist Line', 2)]",18315,64.85,-37.815751399999996,144.96172919999995,5,17464.1,Winter,False,1.7097,"good phone, love the memory space good phone , love the memory space , easy to operate .. decent battery life..",True
ORD069689,ID2960003290,2019-11-20,Nickolson,"[('Toshika 750', 1), ('iStream', 2)]",16685,72.29,-37.8180602,144.96687250000005,10,15088.79,Spring,False,0.2429,great phone. item arrived on time and as described. great phone.,True
ORD018353,ID0163643157,2019-07-24,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",28310,82.14,-37.827413,144.9852205,5,26976.64,Winter,True,1.6917,five stars great phone. highly recommend.,True
ORD173981,ID0582560122,2019-05-29,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",7050,65.43,-37.822172200000004,144.9784874,0,7115.43,Autumn,False,0.8809,"unable for work and personal i had a note 2 for years, then a note 4 for months (wasn't water proof) and now the note 8... loving it so far",True
ORD454528,ID2249575583,2019-03-04,Bakers,"[('iStream', 1), ('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",16940,83.44,-37.825658399999995,144.9979053,5,16176.44,Autumn,True,1.7593,"great phone! the phone functions really well, and the battery lasts me almost 2 days!",True
ORD395741,ID6167344577,2019-02-24,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",7200,68.45,-37.8159106,144.973171,5,6908.45,Summer,True,0.4366,five stars great phone. the fact that it was only 20 bucks makes it even better.,True
ORD154987,ID0711761815,2019-11-04,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Thunder line', 2), ('Alcon 10', 1)]",6780,72.16,-37.8148837,144.94489380000005,15,5835.16,Spring,False,0.3117,good phone good phone,True
ORD383457,ID2177825297,2019-06-05,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 2)]",17715,82.08,-37.8125914,145.0122258,0,17797.08,Winter,True,1.5222,"good phone! good phone, great price!",True
ORD137222,ID0579973149,2019-03-24,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('pearTV', 2), ('Toshika 750', 1)]",13400,76.18,-37.8115652,144.945775,15,11466.18,Autumn,True,0.1678,"5 🌟 excellent phone, works perfectly and fast",True
ORD406803,ID6167489443,2019-02-04,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",23450,76.24,-37.8131553,144.9596938,10,21181.24,Summer,False,1.4944,best by cost/effectiveness factor least expensive device (at least among non chinese brand) with oled display and gorgeous camera.,True
ORD445760,ID2383211206,2019-11-02,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",7540,88.46,-37.8096023,144.9637885,0,7628.46,Spring,True,1.122,i won’t purchase a phone again i did have to return this item. i received the device and it was in good condition but there was a defect and the device would not read any sim.,False
ORD492681,ID0571731123,2019-01-02,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('pearTV', 1)]",9810,98.08,-37.8245911,144.9434375,15,8436.58,Summer,True,0.7719,best phone in 2013/2014 the best phone / phablet in 2013/2014. perfect for business and entertainment. olivia doesn't disappoint. love the camera. (smooth motion video 1080p). -dr max nguyen,True
ORD094018,ID3313210948,2019-10-28,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",32125,83.85,-37.81842260000001,144.9670483,15,27390.1,Spring,True,0.7311,never again bought a refurb and it wouldn't work. returned it for this new one that was set up for european countries. returned it for a refund also. no more digico phones for me.,False
ORD135071,ID0452380703,2019-07-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",14950,68.47,-37.825271799999996,144.9532437,15,12775.97,Winter,False,1.1711,good size for me i based my new phone search upon the phone being 72 mm or less wide. the phone had to be under $200. still happy with the size and performance of this phone months later. it is a lot of phone for under $150.,True
ORD436643,ID0591435152,2019-04-23,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",21210,77.66,-37.8176868,144.9692503,0,21287.66,Autumn,True,0.1045,"where do i begin...good clarity, i love the size and storage capacity! very affordable, love watching istream on it. i do wish i could have gotten the purple, got the color black, but overall i'm very happy with my purchase.",True
ORD150093,ID3419354750,2019-02-13,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",17075,74.87,-37.8093671,144.97195969999999,25,12881.12,Summer,False,1.0488,"excellent smartphone xp is xp, not matter how xp took to reléase or get in to the smartphone world, and with microsoft it would be number one again",True
ORD481519,ID4957761326,2019-09-27,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('iStream', 1), ('Lucent 330S', 2)]",1010,112.51,-37.82459160000001,144.92900569999995,25,870.01,Spring,True,2.0696,"great phone for the money! the seller got this phone to me really quickly, and at least so far it has proven to be way more phone than i need! it looks great, has all the bells and whistles for a fraction of the price of the new s10’s. really happy with my purchase!",True
ORD047007,ID1479897574,2019-03-06,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",3455,81.0,-37.820301799999996,144.9577164,0,3536.0,Autumn,True,1.0579,we gave the thunder spot as a gift to my mother in law.  she loves it.  she can play music of all genres!  easy for her to use.,True
ORD032690,ID0343316059,2019-06-20,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6900,68.88,-37.8244156,144.9986821,5,6623.88,Winter,False,1.6336,"size, price and functionality. for a replacement for the zte max, which they discontinued. was very sorry about that. loved that phone.",True
ORD389774,ID6167441086,2019-10-20,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Lucent 330S', 1), ('pearTV', 1)]",9070,97.08,-37.815505200000004,144.96628169999997,5,8713.58,Spring,True,0.4483,"bought the tablet on black friday to replace a 4 year old nexus 7. liked it so much that i purchased another a week later at full price. bright clear screen, good battery life, expandable memory, fast and easy to use. no complaints.",True
ORD041749,ID4633550178,2019-05-05,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 1)]",22280,64.11,-37.8064905,144.9466055,0,22344.11,Autumn,False,0.6894,too much for less nice product. my daughter love it,True
ORD136442,ID1458422272,2019-11-05,Bakers,"[('Thunder line', 1), ('Universe Note', 2), ('Toshika 750', 1)]",4680,105.1,-37.818695399999996,145.0054807,10,4317.1,Spring,True,1.3229,great deal for this caliber of device! just got it today and i can't put it down! awesome screen. light but great build. the pure android experience is very enjoyable.,True
ORD183668,ID2716423451,2019-09-16,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",39330,73.96,-37.8147265,144.9457999,25,29571.46,Spring,True,0.2544,"great phone love this phone works great on straight talk verizon,a joy to use",True
ORD327400,ID1492150973,2019-03-13,Thompson,"[('Lucent 330S', 1), ('pearTV', 1)]",6210,64.41,-37.8150989,144.9522992,10,5653.41,Autumn,False,0.5334,"great look i love this phone, better than my previous alcon x",True
ORD216635,ID4975504804,2019-06-14,Bakers,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",26905,70.36,-37.8197914,145.0108614,0,26975.36,Winter,False,1.7544,working great so far. son has been using this for 5 months and no problems. thank you.,True
ORD451666,ID0253027645,2019-10-29,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2)]",11090,107.22,-37.8245081,144.9466458,10,10088.22,Spring,True,1.318,i love this phone i love this phone,True
ORD324982,ID0767659043,2019-09-24,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",6930,64.64,-37.807612899999995,144.9731621,0,6994.64,Spring,False,1.2631,stolen goods verizon would not allow this phone to be activated on their network as it was stolen and never fully paid for by a previous customer. 16 year old christmas disappointment. recommended to digico that their 3rd party vendors need to be double checked.,False
ORD461476,ID0440062376,2019-06-20,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",11855,75.51,-37.814401399999994,144.99146130000003,25,8966.76,Winter,True,0.5920000000000001,the phone is great but i ordered it unlocked and it came locked the phone is great but i ordered it unlocked and it came locked. thanks to tony at digico he sought out this the problem for me so i am a very happy customer. thanks again tony you were a great help.,True
ORD307975,ID2555393251,2019-06-22,Bakers,"[('pearTV', 2), ('iAssist Line', 1)]",20080,80.14,-37.7989448,144.9866148,15,17148.14,Winter,True,1.4449,"excellent phone. excellent phone....love the picture quality. took it to an at & t store, and they had it going on my go phone plan in just a few minutes. happy!",True
ORD186125,ID0579484548,2019-09-04,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",13850,56.53,-37.814767700000004,144.94913480000002,5,13214.03,Spring,False,0.2956,weak product big disappointment after i buy and open the box just realise button on/off not working making a strange sound and after contact the service huawei need to be repair so don't buy.,False
ORD395111,ID0493053633,2019-08-11,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",3605,75.23,-37.8045608,144.98783889999999,25,2778.98,Winter,False,0.8882,great overall experience and purchase. fair price. great product. fast shipping.,True
ORD153007,ID0283334345,2019-07-30,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Olivia x460', 1)]",15070,81.14,-37.799758000000004,144.94916940000005,15,12890.64,Winter,True,1.4495,five stars works well,True
ORD390652,ID0634783566,2019-10-22,Thompson,"[('pearTV', 1), ('iStream', 2)]",15120,101.38,-37.8132931,144.937181,5,14465.38,Spring,False,0.8723,happy camper the phone arrived promptly. everything was as stated in advertisement. i have less one star only because it may have had 1 or 2 more scratches on it than i prefer. overall the phone is great!! wanted it for my mom who wanted an upgrade but is not into the new phones of today.,True
ORD242803,ID0664378841,2019-06-13,Nickolson,"[('Candle Inferno', 2), ('iStream', 1)]",3600,47.76,-37.8204409,144.96627890000005,25,2747.76,Winter,False,0.3536,two stars it worked for a few months now phone died and won't come back on,False
ORD368260,ID1288940370,2019-07-22,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",20940,63.16,-37.8187846,144.9524658,5,19956.16,Winter,True,0.8295,arrived bricked. arrived bricked and needed to be returned. wouldn't stay on and constantly rebooted without being interacted with.,False
ORD241092,ID0387153047,2019-07-29,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",22275,65.44,-37.805420299999994,144.947587,10,20112.94,Winter,False,0.8087,expensive but it is a slightly better sound than my original thunder.,True
ORD092725,ID1833875777,2019-06-04,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",5825,67.29,-37.8052151,144.9372108,0,5892.29,Winter,False,1.2004,great for the price!!!!!! can't beat the price and amazing phone with great features.,True
ORD461699,ID1899315620,2019-01-10,Thompson,"[('Universe Note', 2), ('iStream', 2), ('pearTV', 2), ('Lucent 330S', 2)]",17960,76.96,-37.82339,144.94794,0,18036.96,Summer,False,1.1954,five stars amazing look and crystal clear voice in the affordable price,True
ORD235853,ID2967254221,2019-01-16,Bakers,"[('Universe Note', 1), ('Lucent 330S', 1)]",15070,75.14,-37.8106304,145.0055534,10,13638.14,Summer,True,0.9105,a50 blue color everything is good except finger print reader,True
ORD375322,ID2189497243,2019-09-28,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('pearTV', 2)]",9760,77.86,-37.81031779999999,144.97274050000001,10,8861.86,Spring,False,0.9631,one of the best for the price fast and snappy great build quality,True
ORD337557,ID0250933658,2019-01-10,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('iStream', 1)]",31385,64.48,-37.821107299999994,145.00157919999995,10,28310.98,Summer,False,1.357,junk total piece of junk and waste of time.,False
ORD269508,ID0441031801,2019-07-18,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",4405,65.43,-37.813605100000004,144.93763069999997,25,3369.18,Winter,False,0.8365,xp very great phone,True
ORD086276,ID6202471403,2019-08-25,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",21350,79.02,-37.8213321,144.9769858,25,16091.52,Winter,True,0.7213,perfect alcon this phone is amazing. exactly what i asked for. looks and works like new.,True
ORD447524,ID1725216487,2019-02-03,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1)]",14160,81.33,-37.80238189999999,144.9622054,15,12117.33,Summer,False,1.7563,five stars very good for me. thanks,True
ORD000061,ID1463620941,2019-09-08,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('Olivia x460', 1)]",32610,81.07,-37.81488770000001,145.0076372,0,32691.07,Spring,False,1.2193,this 8 inch inferno is definitely better than the cheaper 7 inch. it works fine enough for teens to play games and watch movies.,True
ORD317465,ID0287630812,2019-05-05,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",15545,66.32,-37.8057528,144.9466402,25,11725.07,Autumn,True,0.7713,"digico skimps on details i really wish digico would post detailed information about the phone. i have no idea what android version it is. i have no idea if it has an sd card slot, i have no idea of the screen resolution or device storage capacity. give me a break digico & give us details so that we can make an educated purchase.",False
ORD036261,ID0030287528,2019-07-14,Bakers,"[('iStream', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",9200,73.46,-37.809523799999994,144.9904915,5,8813.46,Winter,True,0.4202,great phone for the money so i had the pixel 2 xl before this purchase and was not sure i would be all that impressed with the 3 but hands down this is a better phone. love the wireless charging and the battery lift is much better.,True
ORD194163,ID0472236199,2019-08-15,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",15435,55.94,-37.8000976,144.9699674,25,11632.19,Winter,False,2.0594,"price is low, but os is lacking unlike other brands it doesnt come with a decent charger. to refill battery you have to charge it overnight.",False
ORD006869,ID0060096987,2019-12-15,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 1)]",10940,71.52,-37.8186684,144.95308500000004,0,11011.52,Summer,False,0.8516,three stars good,True
ORD318805,ID0577523565,2019-11-23,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",9910,75.56,-37.824338899999994,144.97417380000005,25,7508.06,Spring,False,0.7577,thank you love it,True
ORD424569,ID0363389341,2019-04-15,Thompson,"[('Olivia x460', 2), ('pearTV', 2)]",23230,67.71,-37.7993149,144.9602499,15,19813.21,Autumn,False,1.8855,la mejor marca de telefonos best phone on market,True
ORD019787,ID0498680517,2019-06-19,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Thunder line', 2)]",17410,65.92,-37.8018936,144.9931566,5,16605.42,Winter,False,0.9202,awesome for pics/vids main reason of purchase got the 128gb no need to lug around a dslr or m43. awesome for pics/vids main reason of purchase.,True
ORD178949,ID0634775706,2019-12-02,Thompson,"[('Universe Note', 1), ('iStream', 1)]",25620,78.09,-37.8153198,144.9365331,25,19293.09,Summer,True,0.9722,never again if you want a phone that will last a year and then breakdown....buy this phone. pay attention to the 1 and 2 stars,False
ORD084172,ID0387700303,2019-05-28,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 1)]",3410,76.65,-37.820304799999995,144.9667677,15,2975.15,Autumn,True,0.31,"works like a charm for my carrier metro by t mobile this phone has it all,thanks to chubbietech appropriate it",True
ORD080705,ID1520694067,2019-07-04,Bakers,"[('iStream', 2), ('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",15070,77.91,-37.7988986,144.99431819999995,15,12887.41,Winter,False,1.238,buy this phone!! excellent device i love this phone! i have had the pixel and the note and this is the best phone i have ever had and the customer service is amazing!,True
ORD189959,ID3208518286,2019-11-23,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",3685,109.24,-37.8036834,144.9649862,10,3425.74,Spring,False,1.7078,great purchase a much needed addition to our phone survice. is a great u[rgrade to our verizon services. able to connect and provide photos and email from email services. has a great amount of storage for these items and provides good telephone service for hard to access areas.,True
ORD468639,ID6167489420,2019-01-23,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 2)]",11100,61.58,-37.810925299999994,144.95900790000005,15,9496.58,Summer,False,1.0678,"llego malo el telefono..... the phone came bad, every time you activate the bing search like voice commands, update and restoration factory defaults and nothing remains the same desepcionado of this purchase.",False
ORD359265,ID0607756857,2019-01-12,Nickolson,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",8510,55.89,-37.817932299999995,144.9619829,5,8140.39,Summer,False,0.6696,not worth a dollar hardly works. gps never works. screen is awful. texting keyboard is awful. do not bother with this phone!,False
ORD362696,ID2277912678,2019-07-24,Thompson,"[('Olivia x460', 2), ('pearTV', 2)]",9070,68.26,-37.8224018,144.93737219999997,10,8231.26,Winter,False,0.4806,good phone bought this for my dad and he is really happy with it,True
ORD479385,ID6167489477,2019-09-16,Nickolson,"[('Universe Note', 1), ('pearTV', 1)]",2885,100.33,-37.8167841,144.96168730000005,25,2264.08,Spring,True,0.7203,great phone. it's great phone.,True
ORD231642,ID0762005130,2019-03-31,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",5550,81.83,-37.8035879,144.97675759999996,0,5631.83,Autumn,True,1.7745,a very good phone is the best for the money,True
ORD360875,ID0343315411,2019-06-15,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('iStream', 1)]",16630,70.35,-37.8259129,144.99443119999995,5,15868.85,Winter,False,1.7732,phone qualities were good i love the features,True
ORD160479,ID6167247330,2019-12-22,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",10780,54.8,-37.8180245,144.9650515,25,8139.8,Summer,False,0.4007,"terrible microphone microphone is terrible, have to practically scream to be heard on the other phone",False
ORD084174,ID0579999372,2019-04-25,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",25670,80.29,-37.8064719,144.9325158,10,23183.29,Autumn,True,1.4542,"great buy this phone works wonders, no problems at all",True
ORD149866,ID2384091384,2019-06-04,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",4750,79.52,-37.8080773,144.9729993,10,4354.52,Winter,True,1.2094,ok phone i loved the style of this phone but the volume was not loud enough even when i turned it alll the way up i also could not hear the text messages i got,True
ORD171923,ID0775933086,2019-04-16,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",17590,80.67,-37.8048559,144.9587708,0,17670.67,Autumn,True,1.3477,make sure you bring your charger everywhere. the battery life is absolutely terrible. this is my first alcon so i’m not sure if they all suck but yeah i have to charge it at least 3 times a day.,True
ORD365352,ID6167357839,2019-04-28,Nickolson,"[('iStream', 1), ('iAssist Line', 1), ('Thunder line', 2)]",16370,66.64,-37.8078225,144.9713961,15,13981.14,Autumn,False,1.2101,great phone great phone! i love it using it on tmobile and works just fine...,True
ORD211844,ID1833120507,2019-04-30,Thompson,"[('Universe Note', 2), ('pearTV', 2), ('iAssist Line', 2), ('Toshika 750', 2)]",25110,81.87,-37.79970460000001,144.9550666,25,18914.37,Autumn,True,1.2783,"good camera. good crisp processor for the price you can't beat it. good camera. good crisp processor. only negative is it needs an sd card due to the internal storage being so limited, but that's an extra 20 bucks. i recommend buying this phone and additional sd card with it.",True
ORD384321,ID0767726031,2019-06-30,Nickolson,"[('iStream', 1), ('Olivia x460', 1)]",11130,81.81,-37.8037728,144.9737843,25,8429.31,Winter,True,1.6914,"wife loves it. got this as a gift for my wife to replace her older lg phone. great screen and picture quality. great call quality. no issues with being a ""latin america"" version. set up was easy and data transfer from the old phone worked great.",True
ORD023926,ID1327054103,2019-04-20,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",23080,79.86,-37.81336870000001,144.9650409,25,17389.86,Autumn,True,0.7041,five stars very good,True
ORD244797,ID3215106479,2019-06-09,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",3410,75.35,-37.8093528,144.9504044,0,3485.35,Winter,True,0.4719,got an unbelievable deal!! the best part is having a library of books at my fingertips!! easy and simple to set up and great when i'm traveling!!,True
ORD215056,ID5402876179,2019-08-10,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1)]",11060,62.36,-37.8204609,144.97697769999996,0,11122.36,Winter,False,0.6853,five stars nice.,True
ORD219901,ID0846567654,2019-10-13,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Universe Note', 2), ('iAssist Line', 1)]",10855,74.18,-37.8232838,144.97001909999997,5,10386.43,Spring,False,0.5236,another robust lucentrola it's a good phone beyond doubt for it's price.,True
ORD040838,ID0089542475,2019-11-24,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",10220,81.95,-37.802386799999994,144.956477,15,8768.95,Spring,False,1.4127,great it is a olivia,True
ORD365681,ID1668523688,2019-12-26,Nickolson,"[('Olivia x460', 2), ('pearTV', 1), ('Thunder line', 1)]",12520,95.7,-37.8246289,144.9601951,5,11989.7,Summer,True,1.0621,"phone works well - mobile hotspot challenging overall happy with phone. good reception and features, not too big. sometimes the hotspot seems slow or not at all - maybe data in area",True
ORD321931,ID0710013215,2019-06-07,Thompson,"[('pearTV', 1), ('iStream', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",6820,65.08,-37.81535750000001,144.936667,10,6203.08,Winter,True,0.9623,"great phone this phone looked new, no visible scratches i have had phone for bout month and no problems, love it. seller was great. even got item sooner than projected.",True
ORD274003,ID2151742996,2019-01-07,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",22130,63.37,-37.8165987,144.9331971,25,16660.87,Summer,False,1.2958,"ended up in the trash --- had charging problems, ... ended up in the trash --- had charging problems, took it in to verizon, and the charger outlet in the phone was broken.",False
ORD455542,ID0746912637,2019-05-21,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 2), ('pearTV', 2)]",26580,69.56,-37.8258886,144.9843952,15,22662.56,Autumn,False,0.4121,great phone i absolutely love this phone. it was exactly as described.,True
