order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD146207,ID0746435485,2019-06-06,Bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",13325,76.33,-37.8149539,144.9917731,10,9737.83,Winter,True,0.6302,"kids love it, under $100 so the price is great. don't have to worry about it getting mishandled as much. still can't get them off the ipad though.",1.0
ORD327584,ID6167344365,2019-02-23,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Alcon 10', 2)]",11100,70.86,-37.8147838,144.96885930000005,25,15558.36,Summer,True,0.4286,"fraud! everything was fine until phone was sent in for repair. found out directly from olivia that parts are not original s7 parts and modifications were made. imei did not match, color didn't match and model listed on the box didn't match model being sold.",0.0
ORD458751,ID0269327985,2019-02-02,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2), ('Olivia x460', 2)]",35030,73.46,-37.8182858,144.9787691,10,9730.46,Summer,False,0.8113,"good quality i like this phone, price is fair , have no trouble when i m using . will recommend it",1.0
ORD155913,ID1982493378,2019-12-19,Thompson,"[('Candle Inferno', 2), ('pearTV', 1)]",11130,77.07,-37.8011223,144.94637769999997,10,6530.07,Summer,False,1.2872,"bought a second olivia s5.. i couldn't be more glad. great cell phone.. nice looking, worked as soon as it became active.",1.0
ORD197449,ID3065030527,2019-06-21,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('pearTV', 1)]",12160,65.04,-37.803078799999994,144.9984441,0,24575.04,Winter,False,0.8202,"omg she loves it i bought this phone for my seven year old. she loves it. it was perfect for here, the price was great and it arrive on time!! great work!!",1.0
ORD298974,ID2975229836,2019-05-08,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",2085,82.26,-37.8011582,144.9576924,5,10655.76,Autumn,True,1.5862,"four stars excellent phone, had same for yrs. very easy to operate reason i purchased another.",1.0
ORD427021,ID4963495333,2019-08-28,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 2)]",21950,69.19,-37.8050964,144.93617519999995,10,8547.19,Winter,False,1.2764,great phone arrived exactly as described. unlocked and no problems at all using it on my sprint network.,1.0
ORD140997,ID1463547065,2019-03-24,Bakers,"[('Universe Note', 1), ('Alcon 10', 1)]",30670,67.13,-37.8188114,145.0052595,5,11847.13,Autumn,False,1.3193,sleek very awesome product,1.0
ORD229781,ID0452381262,2019-05-19,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",22340,65.22,-37.825342600000006,144.9513179,25,9305.22,Autumn,True,1.459,not as defined package was in very poor condition and item seemed to have skready been opened and used.,0.0
ORD064421,ID1691663875,2019-08-19,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2)]",21260,82.3,-37.801183200000004,144.9569261,15,11208.8,Winter,True,1.5452,"great phone the phone that i received was defective, but the build of it was amazing. it did get pretty hot at times, but the signal strength was second to none and the speed of it was very snappy. i am going to order another one. hands down one of the best smart phones out.",1.0
ORD387230,ID0560989599,2019-01-08,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Universe Note', 1)]",24210,75.57,-37.8209928,144.94744369999995,15,12243.32,Summer,False,0.9267,"easy setup. iassist needs a lot of training,",1.0
ORD395544,ID0471341037,2019-01-08,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('iStream', 1), ('Thunder line', 1)]",22750,66.57,-37.8040667,144.9668552,15,11082.57,Summer,False,1.6345,"one star 4g didn't work, picture messaging didn't work",0.0
ORD303320,ID2462381381,2019-02-08,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",6820,69.88,-37.7997319,144.96368059999998,5,4582.38,Summer,False,2.0518,bad phone this phones data 4g lte keeps dropping and i always need to reset it. so the the 4g would work. very distracting. i'm getting another phone for this reason.,0.0
ORD023970,ID6167231022,2019-11-23,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Lucent 330S', 2)]",31980,84.73,-37.815062299999994,144.9530711,25,10078.48,Spring,True,0.5911,very unhappy this phone was a piece of junk. i sent it back.,0.0
ORD267387,ID2325395490,2019-01-08,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",9070,95.91,-37.808393,144.9593275,25,8420.91,Summer,True,1.1787,best phone for the price. really awsome phone works great has android oreo.. selfie game is 🔥🔥🔥🔥🔥🔥😊 storage10 selfie flash10 usb c 10 .. price makes this one of the better phones because quality is 🔥 honestly its better than a alcon and a olivia for this price.,1.0
ORD173852,ID2291073957,2019-04-02,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 1), ('Alcon 10', 2)]",14550,79.37,-37.8081719,144.9688582,15,29854.87,Autumn,True,1.1619,"great value i cannot talk about the functionality of the phone, because it was a gift. what i am happy about is the phone arrived earlier then expected. the phone looked brand new and it worked over in the dominican republic with no problem",1.0
ORD283209,ID1668524146,2019-06-01,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Thunder line', 2)]",24020,82.82,-37.8283624,144.98713590000003,5,8737.32,Winter,True,1.8902,"👍🏼👍🏼🥇🏆 super phone, super buy, super correct",1.0
ORD259810,ID0283334296,2019-10-31,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",19130,82.78,-37.799141799999994,144.95225530000005,10,10099.78,Spring,False,1.5738,great!! this product is great. highly recommend.,1.0
ORD393566,ID3285622990,2019-01-22,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('iStream', 2), ('Lucent 330S', 1)]",20080,97.75,-37.8095255,144.93395980000003,5,11649.75,Summer,True,1.2049,olivia universe siv if you're into cutting edge gadgets you should consider drop whatever phone you may have and get this phone it truly delivers that and more.,1.0
ORD444806,ID3967629954,2019-06-27,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 1)]",11410,74.66,-37.817031,144.9520465,10,,Winter,True,0.6534,four stars i like the phone and may buy one for a family member.,1.0
ORD295004,ID5864704363,2019-03-02,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2)]",4980,64.56,-37.8023815,144.99146159999995,0,2149.56,Autumn,False,0.9102,"the rest is good. 'cept that it's a windows os, the rest is good.",1.0
ORD386384,ID1224821938,2019-08-02,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",7770,77.18,-37.8134973,144.937773,0,17047.18,Winter,True,0.8226,the power cord attachment tends to come loose from the outlet. the adapter may be too long and heavy. not a big problem but annoying. when the unit is plugged in it works great.,1.0
ORD100638,ID3191033040,2019-02-24,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Alcon 10', 2)]",24890,73.64,-37.811927000000004,144.9662918,5,29210.14,Summer,False,0.7957,"great basic phone i have changed phones a lot lately, including smart phones but this fits the bill! its rugged like my casio commando. it has push to talk, and is built to military specs. i would buy from this seller again they had it to me in just a couple days, and it is in like new condition.",1.0
ORD013877,ID0317535746,2019-06-25,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 1)]",3710,69.47,-37.8066375,144.9633614,10,12331.97,Winter,False,1.4381,five stars good product and fast shipping,1.0
ORD342372,ID0579383913,2019-05-18,Thompson,"[('Toshika 750', 2), ('pearTV', 2)]",21300,68.92,-37.8243707,144.94256299999995,10,19202.92,Autumn,False,1.3611,brgary was very happy to get the same phone that someone had stolen from me god bless you for having this phone,1.0
ORD280186,ID3215192019,2019-01-29,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('pearTV', 2)]",6810,55.76,-37.8085205,144.9491955,5,14514.76,Summer,False,0.4987,stopped working it barely lasted 3 months before breaking apart and it stopped working.,0.0
ORD129446,ID0777783157,2019-03-07,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",12250,67.05,-37.8047597,144.9537634,0,24277.05,Autumn,False,1.0595,good phone so far i like this phone as much as i like my g5 plus,1.0
ORD431556,ID0387152965,2019-10-09,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",7810,82.33,-37.7990065,144.95024750000005,15,19419.83,Spring,False,1.5468,"you can have up to 3 different phone providers on the same phone. the product was really good for your buck. all the featers you get on this phone, i have no personal complain. everything is really responsive, and the amount of memory is also not bad.",1.0
ORD079223,ID6167413260,2019-07-19,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1)]",11525,63.12,-37.81361629999999,144.9656842,10,22594.62,Winter,False,0.6502,very nice quality great picture quality. easy to use also.,1.0
ORD151480,ID4716795768,2019-08-31,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",20125,77.3,-37.818769700000004,144.9534822,5,12987.8,Winter,True,0.8824,price and quality like,1.0
ORD125504,ID0103121701,2019-05-31,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",20120,64.86,-37.812653399999995,144.954667,15,5861.86,Autumn,False,0.6682,perfecto trabaja excelente,1.0
ORD001343,ID4418536089,2019-02-28,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Universe Note', 1), ('Toshika 750', 1)]",7170,103.37,-37.80227670000001,144.9631881,15,27286.37,Summer,True,1.8301,bought to use for recent travel. was able to download several movies and tv shows from istream. seems to have decent storage. video playback was fine.,1.0
ORD150832,ID4398351515,2019-04-07,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",9500,61.78,-37.8200188,144.96712309999995,0,14611.78,Autumn,True,0.2659,trash i work for a phone company and this phone does not work on metro pcs it's not fully compatible with the network really upset could i just bought a phone from work,0.0
ORD144912,ID0373651915,2019-01-23,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",11410,82.83,-37.81209060000001,144.9276731,25,2572.83,Summer,False,1.7069999999999999,love it... can't stop using it..,1.0
ORD478530,ID0282825790,2019-02-19,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('iStream', 2), ('Lucent 330S', 2)]",11560,97.97,-37.8022175,144.9507993,10,21715.97,Summer,True,1.2093,great phone great phone for the cost got it at was brand new as said no fault what so ever will definitely use this seller for phone again...,1.0
ORD123566,ID4973179165,2019-01-17,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('iStream', 2), ('Universe Note', 1)]",6810,66.01,-37.8051249,144.9614898,15,21324.51,Summer,False,1.5214,would not recommend the phone back cover is cracked and shattered through out. never been dropped. very first time it would not transfer from old phone to new phone. the plug in cover broke off within 2 months. battery will not hold a charge. would not recommend the phone.,0.0
ORD061874,ID3161949461,2019-11-12,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",24210,87.37,-37.8084651,144.95581330000005,15,16347.87,Spring,True,0.9005,"not compatible with my car unfortunately, this phone is not compatible with my kia soul. i have worked with xp and kia to resolve this and nothing has worked. also unfortunately, i waited past the 30 days to try to return it. my advice is to make sure you test everything when you get a phone.",0.0
ORD249033,ID0312718921,2019-12-13,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",5060,87.55,-37.801134399999995,144.9617028,0,20167.55,Summer,True,1.8183,one star overcharged item and snail-pace delivery despite so called expedited delivery.,0.0
ORD359871,ID0052600120,2019-12-27,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",10905,102.66,-37.8023661,144.96205690000005,25,8660.16,Summer,True,1.7476,"missing transparency product was listed new. this is thereason purchased. went to verizon store and was informed item was previously activated. not new, no worries works fine just couldn't give 5 stars to a company that lists item as new when missing transparency.",1.0
ORD385074,ID0031435756,2019-04-06,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 1)]",3750,81.93,-37.7985046,145.0070939,0,5061.93,Autumn,True,1.6507,works great,1.0
ORD475028,ID0560989600,2019-10-05,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('Toshika 750', 2)]",1660,63.0,-37.8210055,144.9473994,5,10883.5,Spring,False,0.9279999999999999,waste of money this particular phone i purchased on digico lasted only 4 months. i will stick with my phone company for any cell phone purchase,0.0
ORD377850,ID1112411443,2019-06-24,Thompson,"[('Universe Note', 1), ('Toshika 750', 1)]",11220,67.95,-37.80486679999999,144.93537949999995,15,6672.45,Winter,False,1.3461,excellent cell phone after all the updates loaded and installed it performed than my alcon. 5 well deserved stars !!!,1.0
ORD164228,ID0709973969,2019-12-09,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 2)]",20350,76.89,-37.815968700000006,144.9339652,25,18744.39,Summer,False,1.2093,as advertised. i’d buy again quality product. i recommended. great condition.,1.0
