order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD249404,ID0260907242,2019-12-20,Bakers,"[('Universe Note', 2), ('pearTV', 1)]",13210,82.41,-37.82243270000001,145.0077752,15,11310.91,Summer,False,1.7701,love it. i have bought this phone twice and my wife now has this phone after switching from an alcon. great operating system and easy to use with lots of different features.,True
ORD176257,ID3215192009,2019-12-03,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590,71.59,-37.807554700000004,144.9502989,0,5661.59,Summer,False,0.6367,great phone was hesitant buying this but worked right out of the box. even came with original chargers.,True
ORD232384,ID0224738413,2019-01-31,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",23210,72.24,-37.8093201,144.98856609999999,0,23282.24,Summer,False,0.5911,"this phone is unbelievable i've had alcons, olivias, lgs. this is the best phone i've ever owned. no joke. fast as hell, great camera with apps, battery lasts forever, indestructible (i've destroyed quite a few). never owned a lucent, won't own anything else.",True
ORD014276,ID3085953501,2019-12-15,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 1), ('pearTV', 1)]",19890,73.38,-37.818081799999995,144.9777076,15,16979.88,Summer,False,0.7195,"love the note 5 love the note 5. previously had the note 4, wouldn't work when we switched carriers. this phone transferred perfectly.",True
ORD331621,ID5797758276,2019-12-15,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('Thunder line', 2)]",22160,71.99,-37.8067451,144.9450725,5,21123.99,Summer,False,0.6829,great! it's a great cellphone for business,True
ORD147228,ID0579507946,2019-12-11,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,66.13,-37.8137982,144.9484119,5,10387.88,Summer,False,0.1721,got this for my kid. great cheap tablet. camera aren't so good but usable. apps load quick.,True
ORD327653,ID0176703248,2019-02-04,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Olivia x460', 2), ('Universe Note', 1)]",13070,73.89,-37.8110304,144.9636572,25,9876.39,Summer,False,0.9888,"excelent product, fasta a serious service. 100% recommended excellent product and service",True
ORD218385,ID1449431467,2019-01-10,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",15680,72.1,-37.813060799999995,144.97391000000005,10,14184.1,Summer,False,0.7256,love it great phone,True
ORD071053,ID2936354302,2019-01-02,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 2)]",12050,72.04,-37.80257260000001,144.9923104,10,10917.04,Summer,False,0.8654,"amazing condition! condition of the phone was amazing! you would’ve thought it was new, wow! not a single blemish anywhere.",True
ORD160559,ID0708722574,2019-01-01,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",22735,75.25,-37.8070734,144.9559498,5,21673.5,Summer,False,0.9993,"universe note 5 lacks quality control on used cell phone. s pen died within the first month, ordered a new one and working. product itself was clear of marks and scratches. i should of researched better, lack of two speakers is a detriment to good sound.",True
ORD465711,ID0781092815,2019-02-02,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,79.13,-37.8022013,144.94160290000005,0,6989.13,Summer,False,1.2609,"great product! bought a used phone, but it had little to no scratches and the screen was undamaged. works great.",True
ORD202350,ID0664379342,2019-12-09,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",18635,69.01,-37.820479999999996,144.9657125,0,18704.01,Summer,False,0.3974,"great phone considering the price its really cheaply made, every time i drop it the battery cover falls off and the battery goes flying, but for $15 it really is a great phone.",True
ORD236387,ID3327893029,2019-01-22,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090,78.12,-37.8065465,144.9595075,5,10613.62,Summer,False,1.2891,great phone great phone. half the price of the s10 but great performance.,True
ORD387431,ID0309346901,2019-02-08,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 1), ('iAssist Line', 1)]",20935,79.88,-37.813628200000004,145.0047619,0,21014.88,Summer,True,0.9305,use phone an i paid for a new phone the phone is a use phone when i did the ordering it was for a new phone i am very disappointed . so what u saying for this was it a miss take .it will only stay change for less them an hour .,False
ORD302527,ID4520380448,2019-12-28,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,78.27,-37.822584,144.9610415,25,1919.52,Summer,True,0.8701,lenovo fw support unsat wifi calling doesn't work right after fw update to 8.1 oreo. lenovo's fw update is a joke. it's been months and no fix. they broke the phone with their update to 8.1. stay away from lenovo products.,False
ORD420652,ID1899262795,2019-02-19,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Toshika 750', 2), ('iStream', 1)]",16325,87.61,-37.8032916,144.96302419999995,25,12331.36,Summer,True,1.7492,dislike i dislike the fact that the id i'm supposed to use with the phone isn't even available where i registered the phone.,False
ORD103999,ID0312718907,2019-01-25,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,87.19,-37.8018402,144.9608092,0,1617.19,Summer,True,1.7072,unfair marketing it was not what they written on description,False
ORD063265,ID4418536056,2019-01-21,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1), ('iAssist Line', 1)]",10990,88.52,-37.8025047,144.9629879,5,10529.02,Summer,True,1.8004,looking for a phone that will actually work. this phone is horrible. it doesn't ring. sends calls to voicemail. the settings are correct and it still doesn't work! i hate it.,False
ORD494568,ID6167489373,2019-12-10,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",19920,78.45,-37.8122482,144.9575937,5,19002.45,Summer,True,0.9268,"do not buy it’s only been a few days and the alcon won’t charge, really disappointing i want a new one",False
ORD208119,ID1728560667,2019-01-07,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,84.44,-37.8214965,144.93573490000003,5,2820.44,Summer,True,1.3993,phone and decisions i would only buy again last resort,False
ORD002612,ID0575386408,2019-01-08,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Thunder line', 2)]",8830,82.93,-37.82000220000001,144.9844458,0,8912.93,Summer,True,1.3191,not unlocked returned phone it was not unlocked and i could not activate. arrived on time but could not use the phone.,False
ORD106760,ID0844482981,2019-02-03,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,79.06,-37.8206946,144.9487901,15,20657.56,Summer,True,0.9057,nunca llego esperaba el teléfono para hacer un regalo de cumpleaños y no llego,False
ORD474851,ID6167344584,2019-12-30,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",24445,73.26,-37.81497879999999,144.97207580000003,15,20851.51,Summer,True,0.4597,one star it started off ok but now the phone won't charge after not even a month i'm dissatisfied and annoyed,False
